Year,Round,Region,Game,AFSeed,AFTeam,AFScore,AUSeed,AUTeam,AUScore,Fti,Uti,Conf_x,AdjEM_x,AdjO_x,AdjD_x,AdjT_x,SOSEM_x,SOSO_x,SOSD_x,BPI(O)_x,BPI(D)_x,W_x,L_x,Pts_x,Opp_x,MOV_x,SOS_x,OSRS_x,DSRS_x,SRS_x,PASE_x,Conf_y,AdjEM_y,AdjO_y,AdjD_y,AdjT_y,SOSEM_y,SOSO_y,SOSD_y,BPI(O)_y,BPI(D)_y,W_y,L_y,Pts_y,Opp_y,MOV_y,SOS_y,OSRS_y,DSRS_y,SRS_y,PASE_y
2008,5,F4,61,1.0,Kansas,84.0,1.0,North Carolina,66.0,17.0,1.0,B12,35.21,120.9,85.7,66.8,9.57,109.2,99.6,12.4,9.6,37.0,3.0,80.5,61.5,19.03,8.2,14.9,11.99,26.9,0.004800853485064,ACC,30.22,122.1,91.9,72.5,10.18,108.0,97.8,19.2,1.0,36.0,3.0,88.6,72.5,16.05,8.12,23.41,0.76,24.17,0.4202786377708979
2008,5,F4,62,1.0,Memphis,78.0,1.0,UCLA,63.0,33.0,49.0,CUSA,31.51,118.0,86.5,68.1,5.83,107.0,101.1,11.3,8.0,38.0,2.0,79.9,61.9,17.98,5.76,13.46,10.28,23.73,0.0407894736842105,P10,29.94,118.0,88.1,64.1,10.03,109.3,99.3,7.9,10.9,35.0,4.0,73.5,59.0,14.54,7.71,8.6,13.1,21.71,0.4027255639097745
2008,6,Champ,63,1.0,Kansas,75.0,1.0,Memphis,68.0,17.0,33.0,B12,35.21,120.9,85.7,66.8,9.57,109.2,99.6,12.4,9.6,37.0,3.0,80.5,61.5,19.03,8.2,14.9,11.99,26.9,0.004800853485064,CUSA,31.51,118.0,86.5,68.1,5.83,107.0,101.1,11.3,8.0,38.0,2.0,79.9,61.9,17.98,5.76,13.46,10.28,23.73,0.0407894736842105
2009,0,PI,-1,16.0,Morehead St.,58.0,16.0,Alabama St.,43.0,2.0,65.0,OVC,0.76,102.0,101.3,65.3,-1.9,103.6,105.5,-0.7,1.5,20.0,16.0,69.8,67.0,2.78,-3.61,-2.83,-0.31,-3.14,0.5263157894736842,SWAC,-2.97,100.7,103.6,63.6,-11.71,95.4,107.2,-3.2,0.6,22.0,10.0,68.8,63.3,5.53,-11.2,-5.83,-0.3,-6.13,-0.0131578947368421
2009,1,NW,1,1.0,Louisville,74.0,16.0,Morehead St.,54.0,1.0,2.0,BE,26.06,111.2,85.2,66.9,9.57,108.6,99.0,7.8,9.6,31.0,6.0,74.3,61.8,12.46,8.41,8.93,11.93,20.87,0.333248987854251,OVC,0.76,102.0,101.3,65.3,-1.9,103.6,105.5,-0.7,1.5,20.0,16.0,69.8,67.0,2.78,-3.61,-2.83,-0.31,-3.14,0.5263157894736842
2009,1,NW,2,8.0,Ohio St.,72.0,9.0,Siena,74.0,3.0,4.0,B10,16.34,113.3,96.9,62.5,9.46,107.7,98.2,2.9,6.8,22.0,11.0,66.8,62.0,4.85,8.23,4.13,8.35,12.48,-0.1737440191387559,MAAC,11.93,110.3,98.4,70.7,0.91,102.4,101.5,8.9,-1.3,27.0,8.0,77.4,70.3,7.06,0.99,10.28,-2.22,8.05,0.4111842105263157
2009,1,NW,3,5.0,Utah,71.0,12.0,Arizona,84.0,5.0,6.0,MWC,17.8,110.8,92.9,65.0,7.29,107.9,100.6,3.6,3.1,24.0,10.0,71.2,64.6,6.65,5.72,5.36,7.24,12.59,0.1451480263157895,P10,15.96,117.7,101.8,64.9,11.33,109.0,97.7,7.0,-0.2,21.0,14.0,72.3,69.2,3.09,8.8,9.13,2.75,11.88,-0.237422600619195
2009,1,NW,4,4.0,Wake Forest,69.0,13.0,Cleveland St.,84.0,7.0,8.0,ACC,18.88,111.6,92.7,72.8,7.66,107.5,99.9,11.7,1.2,24.0,7.0,81.0,70.7,10.23,7.36,14.58,1.06,15.63,-0.406484962406015,Horz,11.96,105.3,93.3,63.7,3.76,104.6,100.9,-0.8,7.5,26.0,11.0,66.4,59.5,6.81,2.12,-1.24,8.21,6.97,0.8289473684210527
2009,1,NW,5,6.0,West Virginia,60.0,11.0,Dayton,68.0,9.0,10.0,BE,24.21,115.1,90.9,63.7,10.95,108.9,98.0,6.5,10.0,23.0,12.0,72.0,61.8,10.23,8.34,7.32,11.26,18.57,0.1279239766081871,A10,10.23,103.3,93.0,64.5,2.34,104.9,102.6,-0.4,7.3,27.0,8.0,66.8,61.4,5.4,1.76,-0.85,8.0,7.16,-0.0644736842105263
2009,1,NW,6,3.0,Kansas,84.0,14.0,North Dakota St.,74.0,11.0,12.0,B12,23.83,114.5,90.7,67.2,8.83,107.9,99.1,8.8,6.1,27.0,8.0,76.4,65.4,10.97,7.9,10.34,7.68,18.02,0.004800853485064,Sum,12.29,114.3,102.0,67.5,-1.6,103.1,104.7,10.8,-2.4,26.0,7.0,80.6,69.1,11.52,-2.72,9.61,-3.43,6.18,0.3042763157894737
2009,1,NW,7,7.0,Boston College,55.0,10.0,USC,72.0,13.0,14.0,ACC,11.2,113.2,102.0,65.3,6.4,106.6,100.2,7.7,0.7,22.0,12.0,74.4,70.5,3.85,7.23,8.48,1.88,10.36,0.138755980861244,P10,18.26,110.0,91.8,63.7,10.81,110.5,99.7,2.3,7.5,22.0,13.0,68.5,63.5,4.94,9.15,3.36,10.74,14.09,-0.1170112781954887
2009,1,NW,8,2.0,Michigan St.,77.0,15.0,Robert Morris,62.0,15.0,16.0,B10,24.37,114.3,89.9,66.5,12.33,109.4,97.1,7.8,6.1,31.0,7.0,72.0,63.7,8.34,9.37,9.33,8.39,17.71,0.4028013582342954,NEC,1.49,102.0,100.6,66.0,-7.27,99.3,106.5,1.2,1.5,24.0,11.0,70.5,65.4,5.11,-5.23,-0.32,-0.38,-0.7,0.1074561403508772
2009,1,SW,9,1.0,Connecticut,103.0,16.0,Chattanooga,47.0,17.0,18.0,BE,29.25,116.0,86.8,67.1,10.37,109.0,98.6,12.3,6.4,31.0,5.0,78.3,64.3,14.06,8.57,13.22,8.96,22.17,0.5177345537757436,SC,-4.04,104.3,108.4,69.5,-3.37,102.1,105.5,4.9,-6.9,18.0,17.0,75.9,76.8,-0.86,-3.13,3.75,-10.0,-6.25,0.0102339181286549
2009,1,SW,10,8.0,BYU,66.0,9.0,Texas A&M,79.0,19.0,20.0,MWC,20.1,114.0,93.9,69.0,4.57,105.4,100.9,8.0,2.2,25.0,8.0,77.1,65.2,11.94,4.15,11.73,3.39,15.12,-0.3742690058479532,B12,15.01,113.1,98.1,63.9,7.85,107.1,99.3,3.9,3.8,24.0,10.0,71.8,67.1,4.68,6.13,4.94,5.58,10.52,0.0203947368421052
2009,1,SW,11,5.0,Purdue,61.0,12.0,Northern Iowa,56.0,21.0,22.0,B10,21.84,110.5,88.7,65.9,8.94,107.2,98.3,5.6,8.0,27.0,10.0,69.1,59.8,9.27,7.17,6.57,9.87,16.44,-0.3725045372050816,MVC,9.7,110.6,100.9,60.8,3.1,104.7,101.6,0.8,4.5,23.0,11.0,67.4,63.5,3.88,2.24,0.73,4.91,5.63,0.0633223684210526
2009,1,SW,12,4.0,Washington,71.0,13.0,Mississippi St.,58.0,23.0,24.0,P10,22.09,113.1,91.0,72.2,10.18,109.4,99.2,11.8,-0.1,26.0,9.0,78.6,69.5,9.11,8.19,14.93,1.85,16.78,-0.09688995215311,SEC,11.55,107.8,96.2,67.2,4.96,105.3,100.3,5.7,1.1,23.0,13.0,74.4,68.9,5.5,4.62,6.45,2.65,9.1,-0.1546052631578947
2009,1,SW,13,6.0,Marquette,58.0,11.0,Utah St.,57.0,25.0,26.0,BE,21.02,117.1,96.1,67.5,8.22,107.8,99.5,10.6,1.3,25.0,10.0,78.3,69.5,8.77,7.87,12.58,2.48,15.06,-0.212719298245614,WAC,15.12,116.7,101.6,60.0,-0.47,103.2,103.6,2.8,3.9,30.0,5.0,72.4,62.0,10.43,0.07,2.67,6.66,9.33,-0.4058704453441294
2009,1,SW,14,3.0,Missouri,78.0,14.0,Cornell,59.0,27.0,28.0,B12,24.81,116.6,91.8,70.9,7.96,106.4,98.4,12.9,2.9,31.0,7.0,81.5,67.7,13.82,6.72,15.46,4.1,19.56,-0.340011961722488,Ivy,5.23,108.5,103.3,65.4,-5.58,99.0,104.6,4.8,0.6,21.0,10.0,73.6,64.7,8.84,-4.01,3.6,-0.9,2.71,0.2911184210526316
2009,1,SW,15,7.0,California,71.0,10.0,Maryland,84.0,29.0,30.0,P10,17.37,116.8,99.4,66.0,9.17,108.0,98.8,8.9,0.4,22.0,11.0,74.9,68.8,6.09,7.21,11.18,2.12,13.3,-0.1948380566801619,ACC,13.55,110.0,96.4,66.3,9.61,108.3,98.7,5.7,3.5,21.0,14.0,71.8,69.1,2.66,8.99,6.63,4.48,11.1,0.131578947368421
2009,1,SW,16,2.0,Memphis,81.0,15.0,Cal St. Northridge,70.0,31.0,32.0,CUSA,28.67,112.8,84.2,65.9,4.73,105.5,100.8,8.1,10.3,33.0,4.0,75.1,58.8,16.3,4.63,8.53,12.4,20.92,0.0407894736842105,BW,5.18,102.2,97.0,71.8,0.26,104.0,103.7,4.3,-2.4,17.0,14.0,73.6,70.3,3.35,-0.14,6.41,-3.76,2.65,-0.1776315789473684
2009,1,NE,17,1.0,Pittsburgh,72.0,16.0,East Tennessee St.,62.0,33.0,34.0,BE,28.96,121.2,92.3,65.2,10.11,108.1,98.0,11.0,7.0,31.0,5.0,77.4,64.4,12.97,8.61,12.17,9.04,21.21,-0.4128289473684211,ASun,5.67,106.4,100.7,69.6,-4.73,100.2,105.0,5.7,-2.0,23.0,11.0,78.1,70.1,8.06,-1.87,6.16,-2.95,3.21,-0.0738304093567251
2009,1,NE,18,8.0,Oklahoma St.,77.0,9.0,Tennessee,75.0,35.0,36.0,B12,18.33,116.4,98.1,69.3,10.46,108.8,98.4,12.3,-1.2,23.0,12.0,80.9,74.5,6.34,7.44,14.62,-0.84,13.78,-0.0490131578947368,SEC,16.48,115.1,98.7,67.7,9.4,107.9,98.5,11.1,1.5,21.0,13.0,78.4,72.5,5.88,7.71,11.93,1.67,13.6,-0.1509287925696594
2009,1,NE,19,5.0,Florida St.,59.0,12.0,Wisconsin,61.0,37.0,38.0,ACC,15.76,105.9,90.1,65.9,10.01,109.2,99.2,2.5,7.4,25.0,10.0,68.3,64.9,3.46,7.91,2.53,8.84,11.37,0.0784774436090225,B10,17.62,113.3,95.7,59.1,9.51,107.3,97.8,0.6,9.9,20.0,13.0,63.8,59.0,4.79,8.43,0.85,11.58,12.43,0.2362938596491228
2009,1,NE,20,4.0,Xavier,77.0,13.0,Portland St.,59.0,39.0,40.0,A10,20.24,111.0,90.8,65.8,5.81,105.8,100.0,6.1,7.3,27.0,8.0,71.7,61.9,9.8,4.65,6.01,8.44,14.45,0.1419534412955465,BSky,4.04,109.2,105.1,64.8,-3.32,101.5,104.8,4.9,-1.9,23.0,10.0,73.2,68.5,4.7,-3.16,3.32,-2.18,1.14,-0.131578947368421
2009,1,NE,21,6.0,UCLA,65.0,11.0,VCU,64.0,41.0,42.0,P10,23.93,119.5,95.6,65.3,8.42,107.6,99.1,10.4,3.3,26.0,9.0,75.5,64.0,11.46,7.19,11.55,7.1,18.64,0.4027255639097745,CAA,13.62,110.1,96.4,65.8,0.23,102.9,102.7,5.0,3.8,24.0,10.0,71.8,63.4,8.35,-0.65,4.23,3.48,7.7,-0.1201754385964911
2009,1,NE,22,3.0,Villanova,80.0,14.0,American,67.0,43.0,44.0,BE,23.89,114.4,90.5,68.3,9.99,108.9,98.9,10.5,5.3,30.0,8.0,76.8,67.4,9.45,8.72,10.87,6.59,17.45,0.1807894736842105,Pat,4.7,105.3,100.6,60.7,-6.34,97.6,104.0,-2.3,5.8,24.0,8.0,64.5,59.1,5.44,-5.49,-4.88,4.83,-0.05,-0.1228070175438595
2009,1,NE,23,7.0,Texas,76.0,10.0,Minnesota,62.0,45.0,46.0,B12,19.65,112.2,92.5,65.4,10.16,109.2,99.0,5.8,5.7,23.0,12.0,72.3,65.6,6.74,8.09,6.31,8.52,14.83,-0.0517241379310344,B10,15.43,108.1,92.6,64.5,8.44,107.4,98.9,1.1,6.1,22.0,11.0,66.3,61.6,4.76,7.19,3.39,7.93,11.32,-0.0038377192982456
2009,1,NE,24,2.0,Duke,86.0,15.0,Binghamton,62.0,47.0,48.0,ACC,24.31,117.5,93.2,66.3,10.23,108.5,98.3,11.3,7.0,30.0,7.0,77.5,65.9,11.57,9.07,11.97,8.12,20.1,0.2260599415204678,AE,-0.98,102.3,103.3,67.2,-5.64,99.6,105.3,0.9,-1.6,23.0,9.0,70.0,67.4,2.59,-5.62,-0.42,-2.85,-3.27,-0.1052631578947368
2009,1,SE,25,1.0,North Carolina,101.0,16.0,Radford,58.0,49.0,50.0,ACC,31.14,123.2,92.1,72.9,9.91,108.2,98.3,20.3,1.2,34.0,4.0,89.8,72.0,17.84,8.35,23.85,1.6,25.46,0.4202786377708979,BSth,-0.86,101.2,102.1,69.2,-4.54,101.0,105.5,2.0,-2.5,21.0,12.0,75.5,71.9,3.61,-4.37,1.05,-5.6,-4.55,0.3201754385964912
2009,1,SE,26,8.0,LSU,75.0,9.0,Butler,71.0,51.0,52.0,SEC,14.86,111.5,96.6,66.1,3.5,104.6,101.1,6.2,3.9,27.0,8.0,74.8,66.2,8.6,3.27,6.87,5.0,11.87,0.0804093567251462,Horz,15.78,110.3,94.5,62.8,2.51,103.0,100.5,2.3,8.6,26.0,6.0,67.8,57.9,9.81,2.07,1.93,8.13,10.07,0.7039473684210528
2009,1,SE,27,5.0,Illinois,72.0,12.0,Western Kentucky,76.0,53.0,54.0,B10,18.72,106.8,88.1,62.8,7.96,106.5,98.6,0.7,11.3,24.0,10.0,64.8,57.2,7.65,6.73,1.32,13.06,14.38,-0.3452631578947368,SB,8.1,111.1,103.0,65.6,-0.6,102.2,102.8,3.9,-0.4,25.0,9.0,72.2,67.0,5.18,-1.23,4.09,-0.41,3.68,0.2790570175438597
2009,1,SE,28,4.0,Gonzaga,77.0,13.0,Akron,64.0,55.0,56.0,WCC,24.51,117.5,93.0,67.1,4.63,105.1,100.5,12.8,2.6,28.0,6.0,78.9,63.0,15.94,3.55,12.22,5.74,17.95,0.2236842105263158,MAC,6.9,102.9,96.0,64.8,-1.6,100.9,102.5,0.4,5.4,23.0,13.0,66.8,60.3,6.44,-2.01,-1.16,4.52,3.37,-0.2434210526315789
2009,1,SE,29,6.0,Arizona St.,66.0,11.0,Temple,57.0,57.0,58.0,P10,23.03,118.2,95.2,59.1,10.14,108.9,98.8,4.1,8.9,25.0,10.0,69.4,60.5,8.89,7.82,4.72,11.98,16.7,0.2227443609022556,A10,14.38,109.9,95.5,63.5,6.68,106.9,100.3,2.7,7.0,22.0,12.0,68.6,63.5,5.15,3.9,1.28,7.77,9.05,0.0031464530892448
2009,1,SE,30,3.0,Syracuse,59.0,14.0,Stephen F. Austin,44.0,59.0,60.0,BE,22.21,117.0,94.8,69.7,11.46,108.4,97.0,13.4,0.4,28.0,10.0,80.2,71.7,8.45,9.48,16.69,0.54,17.24,0.3464156079854809,Slnd,6.52,97.0,90.4,62.4,-1.98,101.9,103.9,-5.4,10.8,24.0,8.0,65.6,56.1,9.5,-3.21,-8.35,9.45,1.1,0.1026315789473684
2009,1,SE,31,7.0,Clemson,59.0,10.0,Michigan,62.0,61.0,62.0,ACC,19.62,116.4,96.7,67.9,6.19,105.4,99.2,10.7,3.1,23.0,9.0,78.3,68.0,10.31,6.59,12.43,3.13,15.56,-0.3355263157894737,B10,14.75,112.2,97.5,62.5,11.39,108.5,97.1,3.3,5.0,21.0,14.0,66.9,63.2,3.66,9.74,4.72,7.18,11.9,0.534324942791762
2009,1,SE,32,2.0,Oklahoma,82.0,15.0,Morgan St.,54.0,63.0,64.0,B12,24.59,118.3,93.7,66.6,9.49,108.3,98.9,10.8,3.7,30.0,6.0,78.7,67.5,11.19,6.88,12.69,5.38,18.07,-0.2629142300194931,MEAC,0.99,100.1,99.1,65.5,-7.43,98.2,105.7,-2.4,2.4,23.0,12.0,66.7,62.3,4.31,-6.53,-4.34,2.05,-2.29,-0.1052631578947368
2009,2,NW,33,1.0,Louisville,79.0,9.0,Siena,72.0,1.0,4.0,BE,26.06,111.2,85.2,66.9,9.57,108.6,99.0,7.8,9.6,31.0,6.0,74.3,61.8,12.46,8.41,8.93,11.93,20.87,0.333248987854251,MAAC,11.93,110.3,98.4,70.7,0.91,102.4,101.5,8.9,-1.3,27.0,8.0,77.4,70.3,7.06,0.99,10.28,-2.22,8.05,0.4111842105263157
2009,2,NW,34,12.0,Arizona,71.0,13.0,Cleveland St.,57.0,6.0,8.0,P10,15.96,117.7,101.8,64.9,11.33,109.0,97.7,7.0,-0.2,21.0,14.0,72.3,69.2,3.09,8.8,9.13,2.75,11.88,-0.237422600619195,Horz,11.96,105.3,93.3,63.7,3.76,104.6,100.9,-0.8,7.5,26.0,11.0,66.4,59.5,6.81,2.12,-1.24,8.21,6.97,0.8289473684210527
2009,2,NW,35,3.0,Kansas,60.0,11.0,Dayton,43.0,11.0,10.0,B12,23.83,114.5,90.7,67.2,8.83,107.9,99.1,8.8,6.1,27.0,8.0,76.4,65.4,10.97,7.9,10.34,7.68,18.02,0.004800853485064,A10,10.23,103.3,93.0,64.5,2.34,104.9,102.6,-0.4,7.3,27.0,8.0,66.8,61.4,5.4,1.76,-0.85,8.0,7.16,-0.0644736842105263
2009,2,NW,36,2.0,Michigan St.,74.0,10.0,USC,69.0,15.0,14.0,B10,24.37,114.3,89.9,66.5,12.33,109.4,97.1,7.8,6.1,31.0,7.0,72.0,63.7,8.34,9.37,9.33,8.39,17.71,0.4028013582342954,P10,18.26,110.0,91.8,63.7,10.81,110.5,99.7,2.3,7.5,22.0,13.0,68.5,63.5,4.94,9.15,3.36,10.74,14.09,-0.1170112781954887
2009,2,SW,37,1.0,Connecticut,92.0,9.0,Texas A&M,66.0,17.0,20.0,BE,29.25,116.0,86.8,67.1,10.37,109.0,98.6,12.3,6.4,31.0,5.0,78.3,64.3,14.06,8.57,13.22,8.96,22.17,0.5177345537757436,B12,15.01,113.1,98.1,63.9,7.85,107.1,99.3,3.9,3.8,24.0,10.0,71.8,67.1,4.68,6.13,4.94,5.58,10.52,0.0203947368421052
2009,2,SW,38,4.0,Washington,74.0,5.0,Purdue,76.0,23.0,21.0,P10,22.09,113.1,91.0,72.2,10.18,109.4,99.2,11.8,-0.1,26.0,9.0,78.6,69.5,9.11,8.19,14.93,1.85,16.78,-0.09688995215311,B10,21.84,110.5,88.7,65.9,8.94,107.2,98.3,5.6,8.0,27.0,10.0,69.1,59.8,9.27,7.17,6.57,9.87,16.44,-0.3725045372050816
2009,2,SW,39,3.0,Missouri,83.0,6.0,Marquette,79.0,27.0,25.0,B12,24.81,116.6,91.8,70.9,7.96,106.4,98.4,12.9,2.9,31.0,7.0,81.5,67.7,13.82,6.72,15.46,4.1,19.56,-0.340011961722488,BE,21.02,117.1,96.1,67.5,8.22,107.8,99.5,10.6,1.3,25.0,10.0,78.3,69.5,8.77,7.87,12.58,2.48,15.06,-0.212719298245614
2009,2,SW,40,2.0,Memphis,89.0,10.0,Maryland,70.0,31.0,30.0,CUSA,28.67,112.8,84.2,65.9,4.73,105.5,100.8,8.1,10.3,33.0,4.0,75.1,58.8,16.3,4.63,8.53,12.4,20.92,0.0407894736842105,ACC,13.55,110.0,96.4,66.3,9.61,108.3,98.7,5.7,3.5,21.0,14.0,71.8,69.1,2.66,8.99,6.63,4.48,11.1,0.131578947368421
2009,2,NE,41,1.0,Pittsburgh,84.0,8.0,Oklahoma St.,76.0,33.0,35.0,BE,28.96,121.2,92.3,65.2,10.11,108.1,98.0,11.0,7.0,31.0,5.0,77.4,64.4,12.97,8.61,12.17,9.04,21.21,-0.4128289473684211,B12,18.33,116.4,98.1,69.3,10.46,108.8,98.4,12.3,-1.2,23.0,12.0,80.9,74.5,6.34,7.44,14.62,-0.84,13.78,-0.0490131578947368
2009,2,NE,42,4.0,Xavier,60.0,12.0,Wisconsin,49.0,39.0,38.0,A10,20.24,111.0,90.8,65.8,5.81,105.8,100.0,6.1,7.3,27.0,8.0,71.7,61.9,9.8,4.65,6.01,8.44,14.45,0.1419534412955465,B10,17.62,113.3,95.7,59.1,9.51,107.3,97.8,0.6,9.9,20.0,13.0,63.8,59.0,4.79,8.43,0.85,11.58,12.43,0.2362938596491228
2009,2,NE,43,3.0,Villanova,89.0,6.0,UCLA,69.0,43.0,41.0,BE,23.89,114.4,90.5,68.3,9.99,108.9,98.9,10.5,5.3,30.0,8.0,76.8,67.4,9.45,8.72,10.87,6.59,17.45,0.1807894736842105,P10,23.93,119.5,95.6,65.3,8.42,107.6,99.1,10.4,3.3,26.0,9.0,75.5,64.0,11.46,7.19,11.55,7.1,18.64,0.4027255639097745
2009,2,NE,44,2.0,Duke,74.0,7.0,Texas,69.0,47.0,45.0,ACC,24.31,117.5,93.2,66.3,10.23,108.5,98.3,11.3,7.0,30.0,7.0,77.5,65.9,11.57,9.07,11.97,8.12,20.1,0.2260599415204678,B12,19.65,112.2,92.5,65.4,10.16,109.2,99.0,5.8,5.7,23.0,12.0,72.3,65.6,6.74,8.09,6.31,8.52,14.83,-0.0517241379310344
2009,2,SE,45,1.0,North Carolina,84.0,8.0,LSU,70.0,49.0,51.0,ACC,31.14,123.2,92.1,72.9,9.91,108.2,98.3,20.3,1.2,34.0,4.0,89.8,72.0,17.84,8.35,23.85,1.6,25.46,0.4202786377708979,SEC,14.86,111.5,96.6,66.1,3.5,104.6,101.1,6.2,3.9,27.0,8.0,74.8,66.2,8.6,3.27,6.87,5.0,11.87,0.0804093567251462
2009,2,SE,46,4.0,Gonzaga,83.0,12.0,Western Kentucky,81.0,55.0,54.0,WCC,24.51,117.5,93.0,67.1,4.63,105.1,100.5,12.8,2.6,28.0,6.0,78.9,63.0,15.94,3.55,12.22,5.74,17.95,0.2236842105263158,SB,8.1,111.1,103.0,65.6,-0.6,102.2,102.8,3.9,-0.4,25.0,9.0,72.2,67.0,5.18,-1.23,4.09,-0.41,3.68,0.2790570175438597
2009,2,SE,47,3.0,Syracuse,78.0,6.0,Arizona St.,67.0,59.0,57.0,BE,22.21,117.0,94.8,69.7,11.46,108.4,97.0,13.4,0.4,28.0,10.0,80.2,71.7,8.45,9.48,16.69,0.54,17.24,0.3464156079854809,P10,23.03,118.2,95.2,59.1,10.14,108.9,98.8,4.1,8.9,25.0,10.0,69.4,60.5,8.89,7.82,4.72,11.98,16.7,0.2227443609022556
2009,2,SE,48,2.0,Oklahoma,73.0,10.0,Michigan,63.0,63.0,62.0,B12,24.59,118.3,93.7,66.6,9.49,108.3,98.9,10.8,3.7,30.0,6.0,78.7,67.5,11.19,6.88,12.69,5.38,18.07,-0.2629142300194931,B10,14.75,112.2,97.5,62.5,11.39,108.5,97.1,3.3,5.0,21.0,14.0,66.9,63.2,3.66,9.74,4.72,7.18,11.9,0.534324942791762
2009,3,NW,49,1.0,Louisville,103.0,12.0,Arizona,64.0,1.0,6.0,BE,26.06,111.2,85.2,66.9,9.57,108.6,99.0,7.8,9.6,31.0,6.0,74.3,61.8,12.46,8.41,8.93,11.93,20.87,0.333248987854251,P10,15.96,117.7,101.8,64.9,11.33,109.0,97.7,7.0,-0.2,21.0,14.0,72.3,69.2,3.09,8.8,9.13,2.75,11.88,-0.237422600619195
2009,3,NW,50,2.0,Michigan St.,67.0,3.0,Kansas,62.0,15.0,11.0,B10,24.37,114.3,89.9,66.5,12.33,109.4,97.1,7.8,6.1,31.0,7.0,72.0,63.7,8.34,9.37,9.33,8.39,17.71,0.4028013582342954,B12,23.83,114.5,90.7,67.2,8.83,107.9,99.1,8.8,6.1,27.0,8.0,76.4,65.4,10.97,7.9,10.34,7.68,18.02,0.004800853485064
2009,3,SW,51,1.0,Connecticut,72.0,5.0,Purdue,60.0,17.0,21.0,BE,29.25,116.0,86.8,67.1,10.37,109.0,98.6,12.3,6.4,31.0,5.0,78.3,64.3,14.06,8.57,13.22,8.96,22.17,0.5177345537757436,B10,21.84,110.5,88.7,65.9,8.94,107.2,98.3,5.6,8.0,27.0,10.0,69.1,59.8,9.27,7.17,6.57,9.87,16.44,-0.3725045372050816
2009,3,SW,52,2.0,Memphis,91.0,3.0,Missouri,102.0,31.0,27.0,CUSA,28.67,112.8,84.2,65.9,4.73,105.5,100.8,8.1,10.3,33.0,4.0,75.1,58.8,16.3,4.63,8.53,12.4,20.92,0.0407894736842105,B12,24.81,116.6,91.8,70.9,7.96,106.4,98.4,12.9,2.9,31.0,7.0,81.5,67.7,13.82,6.72,15.46,4.1,19.56,-0.340011961722488
2009,3,NE,53,1.0,Pittsburgh,60.0,4.0,Xavier,55.0,33.0,39.0,BE,28.96,121.2,92.3,65.2,10.11,108.1,98.0,11.0,7.0,31.0,5.0,77.4,64.4,12.97,8.61,12.17,9.04,21.21,-0.4128289473684211,A10,20.24,111.0,90.8,65.8,5.81,105.8,100.0,6.1,7.3,27.0,8.0,71.7,61.9,9.8,4.65,6.01,8.44,14.45,0.1419534412955465
2009,3,NE,54,2.0,Duke,54.0,3.0,Villanova,77.0,47.0,43.0,ACC,24.31,117.5,93.2,66.3,10.23,108.5,98.3,11.3,7.0,30.0,7.0,77.5,65.9,11.57,9.07,11.97,8.12,20.1,0.2260599415204678,BE,23.89,114.4,90.5,68.3,9.99,108.9,98.9,10.5,5.3,30.0,8.0,76.8,67.4,9.45,8.72,10.87,6.59,17.45,0.1807894736842105
2009,3,SE,55,1.0,North Carolina,98.0,4.0,Gonzaga,77.0,49.0,55.0,ACC,31.14,123.2,92.1,72.9,9.91,108.2,98.3,20.3,1.2,34.0,4.0,89.8,72.0,17.84,8.35,23.85,1.6,25.46,0.4202786377708979,WCC,24.51,117.5,93.0,67.1,4.63,105.1,100.5,12.8,2.6,28.0,6.0,78.9,63.0,15.94,3.55,12.22,5.74,17.95,0.2236842105263158
2009,3,SE,56,2.0,Oklahoma,84.0,3.0,Syracuse,71.0,63.0,59.0,B12,24.59,118.3,93.7,66.6,9.49,108.3,98.9,10.8,3.7,30.0,6.0,78.7,67.5,11.19,6.88,12.69,5.38,18.07,-0.2629142300194931,BE,22.21,117.0,94.8,69.7,11.46,108.4,97.0,13.4,0.4,28.0,10.0,80.2,71.7,8.45,9.48,16.69,0.54,17.24,0.3464156079854809
2009,4,NW,57,1.0,Louisville,52.0,2.0,Michigan St.,64.0,1.0,15.0,BE,26.06,111.2,85.2,66.9,9.57,108.6,99.0,7.8,9.6,31.0,6.0,74.3,61.8,12.46,8.41,8.93,11.93,20.87,0.333248987854251,B10,24.37,114.3,89.9,66.5,12.33,109.4,97.1,7.8,6.1,31.0,7.0,72.0,63.7,8.34,9.37,9.33,8.39,17.71,0.4028013582342954
2009,4,SW,58,1.0,Connecticut,82.0,3.0,Missouri,75.0,17.0,27.0,BE,29.25,116.0,86.8,67.1,10.37,109.0,98.6,12.3,6.4,31.0,5.0,78.3,64.3,14.06,8.57,13.22,8.96,22.17,0.5177345537757436,B12,24.81,116.6,91.8,70.9,7.96,106.4,98.4,12.9,2.9,31.0,7.0,81.5,67.7,13.82,6.72,15.46,4.1,19.56,-0.340011961722488
2009,4,NE,59,1.0,Pittsburgh,76.0,3.0,Villanova,78.0,33.0,43.0,BE,28.96,121.2,92.3,65.2,10.11,108.1,98.0,11.0,7.0,31.0,5.0,77.4,64.4,12.97,8.61,12.17,9.04,21.21,-0.4128289473684211,BE,23.89,114.4,90.5,68.3,9.99,108.9,98.9,10.5,5.3,30.0,8.0,76.8,67.4,9.45,8.72,10.87,6.59,17.45,0.1807894736842105
