Year,Round,Region,Game,AFSeed,AFTeam,AFScore,AUSeed,AUTeam,AUScore,Fti,Uti,W_x,L_x,Pts_x,Opp_x,MOV_x,SOS_x,OSRS_x,DSRS_x,SRS_x,PASE_x,W_y,L_y,Pts_y,Opp_y,MOV_y,SOS_y,OSRS_y,DSRS_y,SRS_y,PASE_y
2014,2,SE,45,1,Wichita St.,76,8,Kentucky,78,49,51,35.0,1.0,75.2,59.5,15.69,1.74,6.06,10.59,16.65,0.2276785714285714,29.0,11.0,74.8,66.6,8.18,9.9,9.5,8.57,18.07,0.6045673076923077
2014,2,SE,46,4,Louisville,66,5,Saint Louis,51,55,53,31.0,6.0,81.0,61.1,19.89,4.8,13.26,11.43,24.69,0.375,27.0,7.0,69.8,61.9,7.91,4.24,2.13,9.5,11.63,-0.10546875
2014,2,SE,47,11,Tennessee,83,14,Mercer,63,58,60,24.0,13.0,72.2,61.7,10.51,7.84,5.88,11.46,17.34,-0.0909090909090909,27.0,9.0,78.8,66.9,11.83,-3.42,4.06,1.28,5.33,0.890625
2014,2,SE,48,2,Michigan,79,7,Texas,65,63,61,28.0,9.0,73.9,65.1,8.86,9.65,9.08,9.44,18.52,0.8522727272727273,24.0,11.0,74.2,70.7,3.51,9.15,7.27,5.4,12.67,-0.3317307692307692
2014,3,NW,49,1,Florida,79,4,UCLA,68,1,7,36.0,3.0,69.9,57.8,12.15,8.54,4.39,16.3,20.69,0.6234375,28.0,9.0,81.2,70.4,10.78,7.62,14.33,4.07,18.4,0.73125
2014,3,NW,50,10,Stanford,72,11,Dayton,82,14,10,23.0,13.0,72.7,68.3,4.42,9.0,6.68,6.74,13.42,0.8203125,26.0,11.0,72.2,67.0,5.22,5.34,5.03,5.52,10.55,0.1484375
2014,3,SW,51,1,Virginia,59,4,Michigan St.,61,17,23,30.0,7.0,66.2,55.7,10.51,7.86,0.62,17.76,18.38,-0.6109375,29.0,9.0,75.5,65.6,9.97,9.38,10.45,8.9,19.35,0.68125
2014,3,SW,52,3,Iowa St.,76,7,Connecticut,81,27,29,28.0,8.0,83.0,74.4,8.64,9.88,17.3,1.22,18.52,-0.26875,32.0,8.0,71.8,63.2,8.6,8.63,5.29,11.93,17.23,0.5171875
2014,3,NE,53,1,Arizona,70,4,San Diego St.,64,33,39,33.0,5.0,72.9,58.6,14.32,9.04,7.31,16.05,23.36,-0.1744791666666666,31.0,5.0,70.3,57.0,13.28,4.86,0.91,14.04,14.95,-0.0052083333333333
2014,3,NE,54,2,Wisconsin,69,6,Baylor,52,47,41,30.0,8.0,73.5,64.0,9.5,10.19,9.22,10.47,19.69,0.2801339285714285,26.0,12.0,74.8,67.8,7.0,10.11,6.78,9.02,15.8,-0.1692708333333333
2014,3,SE,55,4,Louisville,69,8,Kentucky,74,55,51,31.0,6.0,81.0,61.1,19.89,4.8,13.26,11.43,24.69,0.375,29.0,11.0,74.8,66.6,8.18,9.9,9.5,8.57,18.07,0.6045673076923077
2014,3,SE,56,2,Michigan,73,11,Tennessee,71,63,58,28.0,9.0,73.9,65.1,8.86,9.65,9.08,9.44,18.52,0.8522727272727273,24.0,13.0,72.2,61.7,10.51,7.84,5.88,11.46,17.34,-0.0909090909090909
2014,4,NW,57,1,Florida,62,11,Dayton,52,1,10,36.0,3.0,69.9,57.8,12.15,8.54,4.39,16.3,20.69,0.6234375,26.0,11.0,72.2,67.0,5.22,5.34,5.03,5.52,10.55,0.1484375
2014,4,SW,58,4,Michigan St.,54,7,Connecticut,60,23,29,29.0,9.0,75.5,65.6,9.97,9.38,10.45,8.9,19.35,0.68125,32.0,8.0,71.8,63.2,8.6,8.63,5.29,11.93,17.23,0.5171875
2014,4,NE,59,1,Arizona,63,2,Wisconsin,64,33,47,33.0,5.0,72.9,58.6,14.32,9.04,7.31,16.05,23.36,-0.1744791666666666,30.0,8.0,73.5,64.0,9.5,10.19,9.22,10.47,19.69,0.2801339285714285
2014,4,SE,60,2,Michigan,72,8,Kentucky,75,63,51,28.0,9.0,73.9,65.1,8.86,9.65,9.08,9.44,18.52,0.8522727272727273,29.0,11.0,74.8,66.6,8.18,9.9,9.5,8.57,18.07,0.6045673076923077
2014,5,F4,61,1,Florida,53,7,Connecticut,63,1,29,36.0,3.0,69.9,57.8,12.15,8.54,4.39,16.3,20.69,0.6234375,32.0,8.0,71.8,63.2,8.6,8.63,5.29,11.93,17.23,0.5171875
2014,5,F4,62,2,Wisconsin,73,8,Kentucky,74,47,51,30.0,8.0,73.5,64.0,9.5,10.19,9.22,10.47,19.69,0.2801339285714285,29.0,11.0,74.8,66.6,8.18,9.9,9.5,8.57,18.07,0.6045673076923077
2014,6,Champ,63,7,Connecticut,60,8,Kentucky,54,29,51,32.0,8.0,71.8,63.2,8.6,8.63,5.29,11.93,17.23,0.5171875,29.0,11.0,74.8,66.6,8.18,9.9,9.5,8.57,18.07,0.6045673076923077
2015,0,PI,-4,16,Hampton,74,16,Manhattan,64,2,65,17.0,18.0,67.0,68.2,-1.17,-7.08,-2.46,-5.79,-8.25,0.3020833333333333,19.0,14.0,69.7,67.7,2.0,-3.34,1.34,-2.68,-1.34,-0.25
2015,0,PI,-3,11,Mississippi,94,11,BYU,90,26,65,21.0,13.0,72.8,68.4,4.38,7.01,9.33,2.07,11.39,-0.0208333333333333,25.0,10.0,83.7,73.2,10.57,5.02,18.11,-4.57,13.53,-0.275390625
2015,0,PI,-2,11,Dayton,56,11,Boise St.,55,42,65,27.0,9.0,67.8,60.8,6.92,4.06,2.88,8.1,10.98,0.1484375,25.0,9.0,70.3,60.1,10.15,1.38,4.57,5.44,10.01,-0.234375
2015,0,PI,-1,16,Robert Morris,81,16,North Florida,77,50,65,20.0,15.0,69.0,68.5,0.49,-3.5,-1.1,-1.92,-3.02,0.1979166666666666,23.0,12.0,75.7,68.1,7.6,-5.94,4.01,-4.82,-0.82,
2015,1,NW,1,1,Kentucky,79,16,Hampton,56,1,2,38.0,1.0,74.4,54.3,20.05,8.67,11.55,17.18,28.72,0.6045673076923077,17.0,18.0,67.0,68.2,-1.17,-7.08,-2.46,-5.79,-8.25,0.3020833333333333
2015,1,NW,2,8,Cincinnati,66,9,Purdue,65,3,4,23.0,11.0,62.1,55.8,6.32,4.4,-1.19,11.91,10.72,-0.2170138888888889,21.0,13.0,69.9,64.6,5.29,7.64,6.22,6.71,12.93,-0.4207589285714285
2015,1,NW,3,5,West Virginia,68,12,Buffalo,62,5,6,25.0,10.0,72.6,66.8,5.83,9.29,10.53,4.59,15.12,0.080965909090909,23.0,10.0,74.6,68.3,6.33,1.6,8.32,-0.39,7.93,0.109375
2015,1,NW,4,4,Maryland,65,13,Valparaiso,62,7,8,28.0,7.0,69.1,63.4,5.69,7.63,5.42,7.9,13.32,0.09375,28.0,6.0,69.6,59.4,10.15,-2.0,-0.19,6.48,6.29,-0.1796875
2015,1,NW,5,6,Butler,56,11,Texas,48,9,10,23.0,11.0,69.0,61.0,8.03,8.62,5.06,11.58,16.64,1.0746527777777777,20.0,14.0,67.4,60.3,7.09,9.07,5.33,10.83,16.16,-0.3317307692307692
2015,1,NW,6,3,Notre Dame,69,14,Northeastern,65,11,12,32.0,6.0,78.0,65.8,12.21,7.02,14.99,4.24,19.23,0.1145833333333333,23.0,12.0,68.5,65.1,3.37,-1.34,0.68,1.35,2.03,-0.1796875
2015,1,NW,7,7,Wichita St.,81,10,Indiana,76,13,14,30.0,5.0,70.3,57.4,12.91,3.68,5.57,9.99,15.56,0.2276785714285714,20.0,14.0,77.4,71.7,5.74,7.2,14.4,-1.47,12.94,-0.1183035714285714
2015,1,NW,8,2,Kansas,75,15,New Mexico St.,56,15,16,27.0,9.0,71.1,64.8,6.33,12.13,11.13,7.34,18.47,-0.0966796875,23.0,11.0,68.1,59.8,8.32,-3.67,0.55,3.16,3.71,-0.234375
2015,1,SW,9,1,Wisconsin,86,16,Coastal Carolina,72,17,18,36.0,4.0,72.5,58.2,14.33,10.29,10.53,14.08,24.61,0.2801339285714285,24.0,10.0,71.7,62.4,9.32,-6.18,-0.89,-0.13,-1.02,-0.03125
2015,1,SW,10,8,Oregon,79,9,Oklahoma St.,73,19,20,26.0,10.0,75.4,70.8,4.53,7.65,10.74,0.68,11.43,0.5815972222222222,18.0,14.0,67.5,62.8,4.66,9.63,5.43,7.52,12.95,-0.5647321428571429
2015,1,SW,11,5,Arkansas,56,12,Wofford,53,21,22,27.0,9.0,77.4,70.1,7.28,6.79,13.97,0.1,14.07,0.5223214285714286,28.0,7.0,66.6,59.7,6.91,-2.98,-5.13,7.7,2.56,-0.190625
2015,1,SW,12,4,North Carolina,67,13,Harvard,65,23,24,26.0,12.0,77.7,68.8,8.87,11.76,17.1,3.54,20.63,0.5479910714285714,22.0,8.0,64.2,57.6,6.63,-0.25,-3.18,7.65,4.47,0.15234375
2015,1,SW,13,6,Xavier,76,11,Mississippi,57,25,26,23.0,14.0,73.3,67.4,5.95,9.48,11.02,4.4,15.42,0.4453125,21.0,13.0,72.8,68.4,4.38,7.01,9.33,2.07,11.39,-0.0208333333333333
2015,1,SW,14,3,Baylor,56,14,Georgia St.,57,27,28,24.0,10.0,69.1,60.2,8.85,9.33,6.46,11.39,17.85,-0.1692708333333333,25.0,10.0,71.4,62.4,9.0,-2.03,2.07,3.4,5.47,0.140625
2015,1,SW,15,7,VCU,72,10,Ohio St.,75,29,30,26.0,10.0,72.5,65.8,6.69,6.1,9.1,3.69,12.79,-0.0071022727272727,24.0,11.0,75.3,63.0,12.31,7.37,11.93,7.76,19.68,-0.078125
2015,1,SW,16,2,Arizona,93,15,Texas Southern,72,31,32,34.0,4.0,76.6,59.7,16.92,7.41,13.24,11.09,24.33,-0.1744791666666666,22.0,13.0,68.3,68.2,0.11,-6.09,-1.74,-4.23,-5.98,0.5375
2015,1,NE,17,1,Villanova,93,16,Louisiana,52,33,34,33.0,3.0,76.5,60.9,15.58,7.55,12.87,10.26,23.13,0.3545673076923077,22.0,14.0,77.5,70.0,7.47,-3.61,6.04,-5.22,0.82,-0.1302083333333333
2015,1,NE,18,8,North Carolina St.,66,9,LSU,65,35,36,22.0,14.0,70.1,65.8,4.39,9.72,8.3,5.8,14.11,-0.0044642857142857,22.0,11.0,73.4,67.7,5.76,5.63,10.21,1.18,11.39,-0.115625
2015,1,NE,19,5,Northern Iowa,71,12,Wyoming,54,37,38,31.0,4.0,65.2,54.6,10.54,2.0,0.88,11.66,12.54,0.24609375,25.0,10.0,61.5,56.4,5.06,-0.04,-4.06,7.88,3.81,-0.515625
2015,1,NE,20,4,Louisville,57,13,UC Irvine,55,39,40,27.0,9.0,69.0,59.8,9.14,8.98,6.4,11.73,18.12,0.375,21.0,13.0,67.5,62.1,5.35,0.45,-0.23,3.87,3.63,0.25
2015,1,NE,21,6,Providence,53,11,Dayton,66,41,42,22.0,12.0,69.7,65.5,4.21,9.5,7.44,6.27,13.71,-0.3255208333333333,27.0,9.0,67.8,60.8,6.92,4.06,2.88,8.1,10.98,0.1484375
2015,1,NE,22,3,Oklahoma,69,14,Albany,60,43,44,24.0,11.0,71.5,62.7,8.71,9.94,9.42,9.23,18.65,0.2135416666666666,24.0,9.0,65.3,60.5,4.85,-5.18,-3.2,2.86,-0.34,0.2239583333333333
2015,1,NE,23,7,Michigan St.,70,10,Georgia,63,45,46,27.0,12.0,71.1,63.6,7.46,10.0,9.54,7.92,17.46,0.68125,21.0,12.0,68.2,64.4,3.82,8.6,5.49,6.93,12.42,-0.4010416666666667
2015,1,NE,24,2,Virginia,79,15,Belmont,67,47,48,30.0,4.0,65.4,51.5,13.91,7.81,2.12,19.6,21.73,-0.6109375,22.0,11.0,74.2,70.6,3.64,-2.77,5.55,-5.2,0.35,-0.2265625
2015,1,SE,25,1,Duke,85,16,Robert Morris,56,49,50,35.0,4.0,79.3,64.2,15.1,9.87,17.28,7.69,24.97,-0.0010416666666666,20.0,15.0,69.0,68.5,0.49,-3.5,-1.1,-1.92,-3.02,0.1979166666666666
2015,1,SE,26,8,San Diego St.,76,9,St. John's,64,51,52,27.0,9.0,61.8,53.9,7.97,4.24,-2.5,14.31,11.81,-0.0052083333333333,21.0,12.0,71.0,67.9,3.12,9.04,7.19,4.66,11.85,-0.6484375
2015,1,SE,27,5,Utah,57,12,Stephen F. Austin,50,53,54,26.0,9.0,71.3,57.1,14.2,7.42,6.09,14.89,20.98,-0.3229166666666667,29.0,5.0,78.6,64.4,14.24,-4.2,7.22,1.39,8.61,0.128125
2015,1,SE,28,4,Georgetown,84,13,Eastern Washington,74,55,56,22.0,11.0,70.9,65.2,5.67,9.81,8.11,7.37,15.48,-1.0535714285714286,26.0,9.0,80.6,73.9,6.63,-3.84,9.2,-8.41,0.79,-0.1796875
2015,1,SE,29,6,SMU,59,11,UCLA,60,57,58,27.0,7.0,69.1,59.8,9.35,3.57,4.59,8.35,12.94,-0.6875,22.0,14.0,71.9,68.1,3.81,8.27,8.94,3.14,12.07,0.73125
2015,1,SE,30,3,Iowa St.,59,14,UAB,60,59,60,25.0,9.0,77.8,69.0,8.79,9.15,15.84,2.1,17.94,-0.26875,20.0,16.0,68.8,68.1,0.67,1.62,1.98,-0.05,1.94,-0.046875
2015,1,SE,31,7,Iowa,83,10,Davidson,52,61,62,22.0,12.0,69.8,62.3,7.44,8.39,7.02,8.81,15.83,-0.3619791666666667,24.0,8.0,79.0,69.4,9.63,3.19,13.12,-1.16,11.97,0.0807291666666666
2015,1,SE,32,2,Gonzaga,86,15,North Dakota St.,76,63,64,35.0,3.0,78.7,61.7,17.0,5.12,13.08,8.04,21.12,0.26953125,23.0,10.0,64.9,62.3,2.55,-3.63,-5.08,3.36,-1.72,0.2890625
2015,2,NW,33,1,Kentucky,64,8,Cincinnati,51,1,3,38.0,1.0,74.4,54.3,20.05,8.67,11.55,17.18,28.72,0.6045673076923077,23.0,11.0,62.1,55.8,6.32,4.4,-1.19,11.91,10.72,-0.2170138888888889
2015,2,NW,34,4,Maryland,59,5,West Virginia,69,7,5,28.0,7.0,69.1,63.4,5.69,7.63,5.42,7.9,13.32,0.09375,25.0,10.0,72.6,66.8,5.83,9.29,10.53,4.59,15.12,0.080965909090909
2015,2,NW,35,3,Notre Dame,67,6,Butler,64,11,9,32.0,6.0,78.0,65.8,12.21,7.02,14.99,4.24,19.23,0.1145833333333333,23.0,11.0,69.0,61.0,8.03,8.62,5.06,11.58,16.64,1.0746527777777777
2015,2,NW,36,2,Kansas,65,7,Wichita St.,78,15,13,27.0,9.0,71.1,64.8,6.33,12.13,11.13,7.34,18.47,-0.0966796875,30.0,5.0,70.3,57.4,12.91,3.68,5.57,9.99,15.56,0.2276785714285714
2015,2,SW,37,1,Wisconsin,72,8,Oregon,65,17,19,36.0,4.0,72.5,58.2,14.33,10.29,10.53,14.08,24.61,0.2801339285714285,26.0,10.0,75.4,70.8,4.53,7.65,10.74,0.68,11.43,0.5815972222222222
2015,2,SW,38,4,North Carolina,87,5,Arkansas,78,23,21,26.0,12.0,77.7,68.8,8.87,11.76,17.1,3.54,20.63,0.5479910714285714,27.0,9.0,77.4,70.1,7.28,6.79,13.97,0.1,14.07,0.5223214285714286
2015,2,SW,39,6,Xavier,75,14,Georgia St.,67,25,28,23.0,14.0,73.3,67.4,5.95,9.48,11.02,4.4,15.42,0.4453125,25.0,10.0,71.4,62.4,9.0,-2.03,2.07,3.4,5.47,0.140625
2015,2,SW,40,2,Arizona,73,10,Ohio St.,58,31,30,34.0,4.0,76.6,59.7,16.92,7.41,13.24,11.09,24.33,-0.1744791666666666,24.0,11.0,75.3,63.0,12.31,7.37,11.93,7.76,19.68,-0.078125
2015,2,NE,41,1,Villanova,68,8,North Carolina St.,71,33,35,33.0,3.0,76.5,60.9,15.58,7.55,12.87,10.26,23.13,0.3545673076923077,22.0,14.0,70.1,65.8,4.39,9.72,8.3,5.8,14.11,-0.0044642857142857
2015,2,NE,42,4,Louisville,66,5,Northern Iowa,53,39,37,27.0,9.0,69.0,59.8,9.14,8.98,6.4,11.73,18.12,0.375,31.0,4.0,65.2,54.6,10.54,2.0,0.88,11.66,12.54,0.24609375
2015,2,NE,43,3,Oklahoma,72,11,Dayton,66,43,42,24.0,11.0,71.5,62.7,8.71,9.94,9.42,9.23,18.65,0.2135416666666666,27.0,9.0,67.8,60.8,6.92,4.06,2.88,8.1,10.98,0.1484375
2015,2,NE,44,2,Virginia,54,7,Michigan St.,60,47,45,30.0,4.0,65.4,51.5,13.91,7.81,2.12,19.6,21.73,-0.6109375,27.0,12.0,71.1,63.6,7.46,10.0,9.54,7.92,17.46,0.68125
2015,2,SE,45,1,Duke,68,8,San Diego St.,49,49,51,35.0,4.0,79.3,64.2,15.1,9.87,17.28,7.69,24.97,-0.0010416666666666,27.0,9.0,61.8,53.9,7.97,4.24,-2.5,14.31,11.81,-0.0052083333333333
2015,2,SE,46,4,Georgetown,64,5,Utah,75,55,53,22.0,11.0,70.9,65.2,5.67,9.81,8.11,7.37,15.48,-1.0535714285714286,26.0,9.0,71.3,57.1,14.2,7.42,6.09,14.89,20.98,-0.3229166666666667
2015,2,SE,47,11,UCLA,92,14,UAB,75,58,60,22.0,14.0,71.9,68.1,3.81,8.27,8.94,3.14,12.07,0.73125,20.0,16.0,68.8,68.1,0.67,1.62,1.98,-0.05,1.94,-0.046875
2015,2,SE,48,2,Gonzaga,87,7,Iowa,69,63,61,35.0,3.0,78.7,61.7,17.0,5.12,13.08,8.04,21.12,0.26953125,22.0,12.0,69.8,62.3,7.44,8.39,7.02,8.81,15.83,-0.3619791666666667
2015,3,NW,49,1,Kentucky,78,5,West Virginia,39,1,5,38.0,1.0,74.4,54.3,20.05,8.67,11.55,17.18,28.72,0.6045673076923077,25.0,10.0,72.6,66.8,5.83,9.29,10.53,4.59,15.12,0.080965909090909
2015,3,NW,50,3,Notre Dame,81,7,Wichita St.,70,11,13,32.0,6.0,78.0,65.8,12.21,7.02,14.99,4.24,19.23,0.1145833333333333,30.0,5.0,70.3,57.4,12.91,3.68,5.57,9.99,15.56,0.2276785714285714
2015,3,SW,51,1,Wisconsin,79,4,North Carolina,72,17,23,36.0,4.0,72.5,58.2,14.33,10.29,10.53,14.08,24.61,0.2801339285714285,26.0,12.0,77.7,68.8,8.87,11.76,17.1,3.54,20.63,0.5479910714285714
2015,3,SW,52,2,Arizona,68,6,Xavier,60,31,25,34.0,4.0,76.6,59.7,16.92,7.41,13.24,11.09,24.33,-0.1744791666666666,23.0,14.0,73.3,67.4,5.95,9.48,11.02,4.4,15.42,0.4453125
2015,3,NE,53,4,Louisville,75,8,North Carolina St.,65,39,35,27.0,9.0,69.0,59.8,9.14,8.98,6.4,11.73,18.12,0.375,22.0,14.0,70.1,65.8,4.39,9.72,8.3,5.8,14.11,-0.0044642857142857
2015,3,NE,54,3,Oklahoma,58,7,Michigan St.,62,43,45,24.0,11.0,71.5,62.7,8.71,9.94,9.42,9.23,18.65,0.2135416666666666,27.0,12.0,71.1,63.6,7.46,10.0,9.54,7.92,17.46,0.68125
2015,3,SE,55,1,Duke,63,5,Utah,57,49,53,35.0,4.0,79.3,64.2,15.1,9.87,17.28,7.69,24.97,-0.0010416666666666,26.0,9.0,71.3,57.1,14.2,7.42,6.09,14.89,20.98,-0.3229166666666667
2015,3,SE,56,2,Gonzaga,74,11,UCLA,62,63,58,35.0,3.0,78.7,61.7,17.0,5.12,13.08,8.04,21.12,0.26953125,22.0,14.0,71.9,68.1,3.81,8.27,8.94,3.14,12.07,0.73125
2015,4,NW,57,1,Kentucky,68,3,Notre Dame,66,1,11,38.0,1.0,74.4,54.3,20.05,8.67,11.55,17.18,28.72,0.6045673076923077,32.0,6.0,78.0,65.8,12.21,7.02,14.99,4.24,19.23,0.1145833333333333
2015,4,SW,58,1,Wisconsin,85,2,Arizona,78,17,31,36.0,4.0,72.5,58.2,14.33,10.29,10.53,14.08,24.61,0.2801339285714285,34.0,4.0,76.6,59.7,16.92,7.41,13.24,11.09,24.33,-0.1744791666666666
2015,4,NE,59,4,Louisville,70,7,Michigan St.,76,39,45,27.0,9.0,69.0,59.8,9.14,8.98,6.4,11.73,18.12,0.375,27.0,12.0,71.1,63.6,7.46,10.0,9.54,7.92,17.46,0.68125
2015,4,SE,60,1,Duke,66,2,Gonzaga,52,49,63,35.0,4.0,79.3,64.2,15.1,9.87,17.28,7.69,24.97,-0.0010416666666666,35.0,3.0,78.7,61.7,17.0,5.12,13.08,8.04,21.12,0.26953125
2015,5,F4,61,1,Wisconsin,71,1,Kentucky,64,17,1,36.0,4.0,72.5,58.2,14.33,10.29,10.53,14.08,24.61,0.2801339285714285,38.0,1.0,74.4,54.3,20.05,8.67,11.55,17.18,28.72,0.6045673076923077
2015,5,F4,62,1,Duke,81,7,Michigan St.,61,49,45,35.0,4.0,79.3,64.2,15.1,9.87,17.28,7.69,24.97,-0.0010416666666666,27.0,12.0,71.1,63.6,7.46,10.0,9.54,7.92,17.46,0.68125
2015,6,Champ,63,1,Duke,68,1,Wisconsin,63,49,17,35.0,4.0,79.3,64.2,15.1,9.87,17.28,7.69,24.97,-0.0010416666666666,36.0,4.0,72.5,58.2,14.33,10.29,10.53,14.08,24.61,0.2801339285714285
2016,0,PI,-4,11,Wichita St.,70,11,Vanderbilt,50,10,65,26.0,9.0,72.4,59.0,13.4,4.24,4.0,13.39,17.39,0.2276785714285714,19.0,14.0,75.9,67.4,8.52,8.68,7.45,9.75,17.2,-0.946875
2016,0,PI,-3,16,Holy Cross,59,16,Southern,55,18,65,15.0,20.0,64.8,69.9,-5.09,-6.11,-11.03,-0.17,-11.2,0.96875,22.0,13.0,72.4,68.7,3.66,-9.37,-5.1,-2.58,-7.68,-0.03125
2016,0,PI,-2,16,Florida Gulf Coast,96,16,Fairleigh Dickinson,65,34,65,21.0,14.0,77.2,70.7,6.57,-3.82,-1.41,0.63,-0.79,0.890625,18.0,15.0,77.5,78.8,-1.27,-8.31,1.37,-12.27,-10.9,1.46875
2016,0,PI,-1,11,Michigan,67,11,Tulsa,62,42,65,23.0,13.0,73.8,67.4,6.39,7.92,5.59,8.15,13.75,0.8522727272727273,20.0,12.0,73.6,69.6,4.03,5.76,5.0,4.79,9.79,-0.25
2016,1,NW,1,1,Kansas,105,16,Austin Peay,79,1,2,33.0,5.0,81.3,67.6,13.66,11.22,14.28,9.59,23.87,-0.0966796875,18.0,18.0,76.1,76.8,-0.69,-2.98,-0.02,-6.02,-6.04,-0.109375
2016,1,NW,2,8,Colorado,67,9,Connecticut,74,3,4,22.0,12.0,75.8,70.8,4.97,7.64,4.93,7.1,12.04,-0.38125,25.0,11.0,73.1,63.5,9.61,6.28,4.41,11.48,15.89,0.5171875
2016,1,NW,3,5,Maryland,79,12,South Dakota St.,74,5,6,27.0,9.0,75.7,66.7,9.03,8.31,7.96,8.76,16.71,0.09375,26.0,8.0,76.2,68.1,8.09,-1.22,3.72,1.71,5.44,-0.3046875
2016,1,NW,4,4,California,66,13,Hawaii,77,7,8,23.0,11.0,74.9,67.3,7.53,7.87,6.56,8.84,15.39,-0.40625,28.0,6.0,77.1,66.7,10.38,-1.04,4.61,4.42,9.03,0.75
2016,1,NW,5,6,Arizona,55,11,Wichita St.,65,9,10,25.0,9.0,80.4,68.9,11.56,7.23,10.88,7.9,18.79,-0.1744791666666666,26.0,9.0,72.4,59.0,13.4,4.24,4.0,13.39,17.39,0.2276785714285714
2016,1,NW,6,3,Miami FL,79,14,Buffalo,72,11,12,27.0,8.0,75.2,67.4,7.83,10.69,8.72,9.8,18.52,0.6026785714285714,20.0,15.0,77.4,75.3,2.14,0.9,4.5,-3.16,1.34,0.109375
2016,1,NW,7,7,Iowa,72,10,Temple,70,13,14,22.0,11.0,77.6,69.3,8.3,8.71,9.8,7.21,17.01,-0.3619791666666667,21.0,12.0,68.7,67.6,1.12,6.57,0.52,7.17,7.69,-0.5044642857142857
2016,1,NW,8,2,Villanova,86,15,UNC Asheville,56,15,16,35.0,5.0,78.0,63.6,14.38,9.71,9.92,14.17,24.08,0.3545673076923077,22.0,12.0,75.1,68.0,7.03,-3.25,0.44,0.66,1.1,0.140625
2016,1,SW,9,1,Oregon,91,16,Holy Cross,52,17,18,31.0,7.0,78.7,68.8,9.89,8.64,10.14,7.91,18.05,0.5815972222222222,15.0,20.0,64.8,69.9,-5.09,-6.11,-11.03,-0.17,-11.2,0.96875
2016,1,SW,10,8,Saint Joseph's,78,9,Cincinnati,76,19,20,28.0,8.0,77.2,70.1,7.17,4.93,8.31,3.78,12.1,-0.3645833333333333,22.0,11.0,73.3,63.3,9.94,5.25,4.15,11.04,15.19,-0.2170138888888889
2016,1,SW,11,5,Baylor,75,12,Yale,79,21,22,22.0,12.0,77.1,69.6,7.5,9.76,9.63,6.5,16.13,-0.1692708333333333,23.0,7.0,74.9,63.8,11.13,-1.03,0.55,8.53,9.08,0.00390625
2016,1,SW,12,4,Duke,93,13,UNC Wilmington,85,23,24,25.0,11.0,81.1,72.5,8.64,10.59,13.71,5.52,19.23,-0.0010416666666666,25.0,8.0,79.4,72.1,7.3,0.35,6.31,-0.06,6.25,-0.3828125
2016,1,SW,13,6,Texas,72,11,Northern Iowa,75,25,26,20.0,13.0,71.4,68.3,3.09,11.71,4.13,10.67,14.8,-0.3317307692307692,23.0,13.0,68.8,64.0,4.78,4.44,-1.06,9.84,8.78,0.24609375
2016,1,SW,14,3,Texas A&M,92,14,Green Bay,65,27,28,28.0,9.0,76.4,66.4,10.0,8.45,7.66,10.8,18.45,-0.048828125,23.0,13.0,83.7,80.0,3.69,-0.67,10.71,-9.55,1.16,-0.109375
2016,1,SW,15,7,Oregon St.,67,10,VCU,75,29,30,19.0,13.0,71.9,70.1,1.78,9.26,3.46,6.93,10.39,0.796875,25.0,11.0,77.3,67.8,9.47,4.35,7.19,6.64,13.83,-0.0071022727272727
2016,1,SW,16,2,Oklahoma,82,15,Cal St. Bakersfield,68,31,32,29.0,8.0,79.7,71.1,8.62,11.14,12.91,6.85,19.76,0.2135416666666666,24.0,9.0,72.9,63.8,9.12,-5.15,-2.09,4.67,2.58,-0.1875
2016,1,NE,17,1,North Carolina,83,16,Florida Gulf Coast,67,33,34,33.0,7.0,82.8,70.0,12.75,10.69,16.74,6.7,23.44,0.5479910714285714,21.0,14.0,77.2,70.7,6.57,-3.82,-1.41,0.63,-0.79,0.890625
2016,1,NE,18,8,USC,69,9,Providence,70,35,36,21.0,13.0,80.5,74.6,5.88,7.64,11.43,2.1,13.52,0.15625,24.0,11.0,73.6,70.1,3.49,8.46,5.04,6.9,11.94,-0.3255208333333333
2016,1,NE,19,5,Indiana,99,12,Chattanooga,74,37,38,27.0,8.0,82.6,69.9,12.69,6.9,13.68,5.91,19.59,-0.1183035714285714,29.0,6.0,75.8,67.5,8.23,-3.46,-0.54,3.78,3.24,-0.265625
2016,1,NE,20,4,Kentucky,85,13,Stony Brook,57,39,40,27.0,9.0,79.5,68.1,11.39,8.84,11.92,8.31,20.23,0.6045673076923077,26.0,7.0,76.2,64.1,12.12,-5.28,-1.06,4.81,3.75,-0.25
2016,1,NE,21,6,Notre Dame,70,11,Michigan,63,41,42,24.0,12.0,75.1,70.6,4.53,9.57,7.63,6.47,14.1,0.1145833333333333,23.0,13.0,73.8,67.4,6.39,7.92,5.59,8.15,13.75,0.8522727272727273
2016,1,NE,22,3,West Virginia,56,14,Stephen F. Austin,70,43,44,26.0,9.0,78.5,66.7,11.83,9.78,10.88,10.73,21.61,0.080965909090909,28.0,6.0,80.2,63.3,16.91,-5.47,2.91,6.32,9.23,0.128125
2016,1,NE,23,7,Wisconsin,47,10,Pittsburgh,43,45,46,22.0,13.0,67.8,63.8,4.0,9.4,-0.13,13.53,13.4,0.2801339285714285,21.0,12.0,75.0,67.3,7.76,8.75,6.32,9.15,15.47,-0.37109375
